id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,ip_id
30.0,5171.0,27783.0,4586985.0,4144.0,5.16,2.45,4070.0,5.07,2.9,4718.0,5.88,2.88,0.75,0.74,0.51,0.56,2.03,103.39,101.0
31.0,14752.0,61794.0,8619355.0,4651.0,5.73,2.9,12896.0,15.9,138.05,5327.0,6.57,3.46,0.83,0.82,0.5,0.56,1.69,106.16,101.0
32.0,6531.0,42550.0,7304512.0,4858.0,6.02,2.85,5262.0,6.52,4.02,5695.0,7.06,3.67,0.82,0.81,0.49,0.55,1.56,111.55,101.0
33.0,6646.0,40969.0,6982736.0,4836.0,5.9,2.83,5141.0,6.27,4.01,5872.0,7.16,3.93,0.78,0.77,0.51,0.56,1.71,103.15,101.0
34.0,6449.0,43393.0,7480801.0,4669.0,5.69,2.75,5189.0,6.32,4.34,5527.0,6.73,3.5,0.79,0.78,0.5,0.55,1.67,103.33,101.0
35.0,5390.0,36538.0,6210153.0,4092.0,5.14,2.81,4374.0,5.49,3.87,4810.0,6.04,3.72,0.77,0.76,0.51,0.56,1.85,101.82,101.0
36.0,4848.0,31668.0,5394495.0,3764.0,4.85,2.52,3870.0,4.99,3.52,4330.0,5.58,3.11,0.73,0.73,0.52,0.56,1.58,97.82,101.0
37.0,5376.0,37884.0,6634196.0,4008.0,5.08,2.59,4428.0,5.61,3.68,4569.0,5.79,3.27,0.79,0.79,0.5,0.55,1.51,104.86,101.0
38.0,10255.0,49839.0,7836433.0,4623.0,5.76,2.78,5212.0,6.5,4.74,5341.0,6.66,3.5,0.8,0.79,0.47,0.53,1.94,112.5,101.0
39.0,7004.0,43687.0,7424199.0,4923.0,5.95,2.79,5477.0,6.61,4.46,5966.0,7.21,3.56,0.77,0.75,0.5,0.55,1.73,104.82,101.0
40.0,11039.0,50512.0,8168884.0,4936.0,5.99,3.01,5600.0,6.8,4.88,5863.0,7.12,4.0,0.78,0.76,0.49,0.55,1.89,108.7,101.0
41.0,7795.0,49087.0,8286525.0,5006.0,6.07,2.69,5674.0,6.88,4.44,5905.0,7.16,3.48,0.79,0.77,0.49,0.55,2.84,111.63,101.0
42.0,6441.0,35705.0,5927876.0,4365.0,5.55,2.56,4699.0,5.97,3.92,4886.0,6.21,3.08,0.81,0.79,0.46,0.53,1.83,128.37,101.0
43.0,8932.0,64338.0,10210432.0,4851.0,5.93,2.87,6306.0,7.71,7.69,5458.0,6.67,3.51,0.82,0.81,0.48,0.54,3.13,121.02,101.0
44.0,9475.0,53189.0,10619850.0,5397.0,6.56,3.04,7017.0,8.53,42.96,6046.0,7.35,3.71,0.84,0.83,0.48,0.54,2.95,122.07,101.0
45.0,6133.0,46539.0,8167323.0,4497.0,5.64,2.72,5082.0,6.37,4.16,5108.0,6.4,3.34,0.84,0.84,0.49,0.53,1.84,98.26,101.0
46.0,5799.0,39937.0,6895967.0,4210.0,5.2,2.46,4631.0,5.72,3.93,4811.0,5.94,3.05,0.8,0.79,0.51,0.56,1.86,99.65,101.0
47.0,6602.0,42025.0,7117043.0,4503.0,5.46,2.47,5020.0,6.09,3.72,5158.0,6.26,3.03,0.81,0.8,0.48,0.53,2.21,109.61,101.0
48.0,8989.0,48183.0,8024508.0,5148.0,6.33,2.65,5913.0,7.27,3.96,5963.0,7.33,3.32,0.86,0.85,0.42,0.5,1.93,156.72,101.0
49.0,8143.0,43679.0,7107793.0,4789.0,5.82,2.48,5415.0,6.58,3.87,5430.0,6.6,2.95,0.84,0.82,0.45,0.52,2.51,146.79,101.0
50.0,7591.0,37185.0,5854389.0,5043.0,6.14,2.55,5269.0,6.42,3.38,5727.0,6.98,3.16,0.82,0.8,0.44,0.51,2.71,138.48,101.0
51.0,6310.0,39311.0,6651031.0,4767.0,5.79,2.7,5095.0,6.18,3.8,5503.0,6.68,3.29,0.79,0.77,0.46,0.51,1.93,109.0,101.0
52.0,6570.0,39971.0,6732684.0,4731.0,5.91,2.81,5026.0,6.28,3.53,5315.0,6.64,3.3,0.83,0.82,0.47,0.54,2.76,119.32,101.0
53.0,6755.0,44205.0,7628960.0,4745.0,5.88,2.86,5308.0,6.58,4.14,5402.0,6.69,3.53,0.82,0.8,0.47,0.53,1.97,118.67,101.0
54.0,6272.0,37369.0,6447435.0,4435.0,5.87,2.72,4919.0,6.51,3.86,5043.0,6.67,3.32,0.82,0.8,0.45,0.51,2.36,128.21,101.0
55.0,6972.0,40087.0,6852655.0,4617.0,6.04,2.56,5196.0,6.79,3.9,5404.0,7.06,3.43,0.84,0.81,0.44,0.51,1.99,133.43,101.0
56.0,6645.0,41866.0,7134793.0,4530.0,5.88,2.82,5103.0,6.63,4.29,5222.0,6.78,3.42,0.83,0.82,0.45,0.51,1.78,123.17,101.0
57.0,6537.0,36312.0,6023397.0,4455.0,5.69,2.61,4793.0,6.12,3.44,4997.0,6.38,3.14,0.83,0.8,0.44,0.51,2.19,136.84,101.0
58.0,6416.0,35048.0,5898087.0,4542.0,5.68,2.56,4797.0,6.0,3.38,5012.0,6.26,2.99,0.81,0.79,0.45,0.51,1.64,132.16,101.0
59.0,6171.0,33908.0,5748710.0,4208.0,5.35,2.39,4487.0,5.7,3.2,4758.0,6.05,3.0,0.82,0.8,0.45,0.51,1.87,127.62,101.0
60.0,6469.0,36568.0,6153512.0,4408.0,5.44,2.5,4769.0,5.89,3.97,4920.0,6.07,3.02,0.81,0.79,0.46,0.51,2.31,118.7,101.0
61.0,7849.0,41914.0,6962425.0,4984.0,6.14,2.61,5426.0,6.68,4.2,5621.0,6.92,3.22,0.84,0.81,0.43,0.5,1.88,136.22,101.0
62.0,7124.0,51949.0,9074164.0,4991.0,6.12,3.16,5833.0,7.16,5.89,5969.0,7.32,4.65,0.79,0.77,0.49,0.54,2.96,102.22,101.0
63.0,6268.0,31021.0,5063121.0,4340.0,5.62,2.62,4496.0,5.82,3.64,4886.0,6.33,3.23,0.77,0.73,0.44,0.5,1.67,136.66,101.0
64.0,6887.0,40391.0,6912956.0,4651.0,5.83,2.95,5055.0,6.33,4.77,5364.0,6.72,3.93,0.78,0.75,0.45,0.52,2.13,124.38,101.0
65.0,6521.0,45351.0,7876154.0,4803.0,5.81,3.13,5356.0,6.48,5.1,5631.0,6.82,4.2,0.75,0.74,0.51,0.56,2.33,98.49,101.0
66.0,5593.0,35398.0,6017434.0,4315.0,5.39,2.68,4604.0,5.75,4.07,4878.0,6.09,3.35,0.75,0.74,0.51,0.57,2.96,103.6,101.0
67.0,5265.0,28826.0,4788103.0,4112.0,5.1,2.55,4260.0,5.29,3.85,4592.0,5.7,3.06,0.73,0.7,0.5,0.55,2.16,109.73,101.0
68.0,6519.0,38384.0,6491083.0,4961.0,6.04,2.88,5267.0,6.42,4.31,5723.0,6.97,3.71,0.78,0.76,0.48,0.54,1.23,114.36,101.0
69.0,6609.0,39512.0,6690854.0,4946.0,6.16,2.79,5288.0,6.59,4.35,5709.0,7.11,3.78,0.8,0.77,0.45,0.5,1.5,121.23,101.0
70.0,5792.0,42333.0,7279899.0,4270.0,5.49,3.1,4845.0,6.23,5.25,4843.0,6.22,4.13,0.77,0.75,0.49,0.55,2.11,108.51,101.0
71.0,4822.0,31112.0,5359341.0,3727.0,4.91,2.49,4036.0,5.32,3.97,4147.0,5.46,3.12,0.74,0.71,0.5,0.56,1.43,110.56,101.0
72.0,5291.0,39373.0,6826884.0,3969.0,5.17,2.96,4362.0,5.68,4.49,4522.0,5.89,3.78,0.77,0.76,0.51,0.56,1.61,102.92,101.0
73.0,5656.0,34982.0,5962976.0,4264.0,5.55,2.69,4633.0,6.03,4.39,4841.0,6.3,3.65,0.78,0.76,0.49,0.55,1.77,114.62,101.0
74.0,6446.0,37528.0,6245595.0,4918.0,6.07,2.62,5206.0,6.43,4.23,5568.0,6.87,3.45,0.8,0.78,0.46,0.52,2.15,120.29,101.0
75.0,6734.0,38638.0,6447684.0,5051.0,6.2,2.87,5363.0,6.58,4.21,5719.0,7.02,3.59,0.79,0.77,0.46,0.52,2.23,117.73,101.0
76.0,6371.0,40190.0,6934806.0,4643.0,5.76,2.63,5140.0,6.38,4.4,5420.0,6.72,3.54,0.78,0.76,0.5,0.56,1.49,103.83,101.0
77.0,7292.0,40723.0,6909062.0,5285.0,6.39,2.73,5681.0,6.87,4.83,6132.0,7.41,3.77,0.78,0.76,0.48,0.54,1.1,115.9,101.0
78.0,6909.0,39330.0,6656011.0,5014.0,6.11,2.63,5424.0,6.61,4.22,5875.0,7.16,3.4,0.79,0.76,0.47,0.53,1.1,116.43,101.0
79.0,5898.0,31803.0,5341559.0,4577.0,5.64,2.66,4724.0,5.82,3.96,5228.0,6.44,3.46,0.75,0.72,0.47,0.53,1.03,118.24,101.0
80.0,5600.0,32193.0,5445961.0,4254.0,5.34,2.51,4510.0,5.67,3.5,4923.0,6.18,3.1,0.77,0.75,0.49,0.54,1.3,106.66,101.0
81.0,5588.0,38603.0,6651436.0,4205.0,5.24,2.58,4636.0,5.77,3.87,4850.0,6.04,3.2,0.78,0.77,0.51,0.56,1.99,97.94,101.0
82.0,6512.0,44618.0,7639633.0,4672.0,5.62,2.68,5324.0,6.4,4.24,5424.0,6.52,3.29,0.79,0.77,0.5,0.55,1.64,98.51,101.0
83.0,5798.0,39327.0,6760953.0,4290.0,5.29,2.54,4786.0,5.9,3.86,4942.0,6.09,3.1,0.79,0.77,0.51,0.56,1.49,99.49,101.0
84.0,7163.0,49118.0,8290188.0,5073.0,6.05,2.75,5730.0,6.84,4.26,5855.0,6.99,3.43,0.82,0.81,0.47,0.53,2.66,109.05,101.0
85.0,5528.0,28798.0,4776720.0,3927.0,5.06,2.19,4158.0,5.36,3.07,4351.0,5.61,2.67,0.82,0.79,0.45,0.52,1.11,135.64,101.0
86.0,5679.0,32461.0,5451298.0,4133.0,5.35,2.26,4324.0,5.6,2.88,4594.0,5.95,2.69,0.84,0.83,0.46,0.53,1.3,132.16,101.0
87.0,5321.0,28357.0,4662243.0,3947.0,5.14,2.14,4068.0,5.3,2.7,4388.0,5.71,2.57,0.81,0.79,0.45,0.52,1.5,131.65,101.0
88.0,5410.0,28726.0,4819208.0,3949.0,5.06,2.23,4086.0,5.24,3.0,4353.0,5.58,2.63,0.81,0.78,0.46,0.52,1.79,131.76,101.0
89.0,6081.0,31036.0,5173143.0,4361.0,5.58,2.16,4609.0,5.89,3.15,4833.0,6.18,2.65,0.82,0.8,0.44,0.5,1.64,131.45,101.0
90.0,4334.0,25118.0,4281515.0,3444.0,4.6,2.17,3628.0,4.84,2.99,3777.0,5.04,2.51,0.78,0.75,0.5,0.56,1.44,111.85,101.0
91.0,4116.0,23401.0,3985338.0,3232.0,4.48,2.15,3495.0,4.84,2.97,3541.0,4.9,2.51,0.78,0.75,0.49,0.55,1.51,110.69,101.0
92.0,4166.0,24408.0,3956827.0,3238.0,4.65,2.21,3472.0,4.98,3.23,3594.0,5.16,2.63,0.79,0.77,0.46,0.52,2.52,120.91,101.0
93.0,5478.0,32254.0,5262801.0,4211.0,5.38,2.34,4553.0,5.82,3.24,4635.0,5.93,2.67,0.82,0.8,0.43,0.49,2.46,127.11,101.0
94.0,5558.0,33947.0,5571379.0,4243.0,5.53,2.55,4626.0,6.03,4.1,4685.0,6.11,3.12,0.84,0.83,0.43,0.49,4.01,128.68,101.0
95.0,6186.0,37317.0,5969224.0,4558.0,5.86,2.76,5006.0,6.43,3.97,5129.0,6.59,3.27,0.82,0.8,0.41,0.48,3.21,126.11,101.0
96.0,6896.0,46990.0,7825668.0,4844.0,5.97,2.51,5756.0,7.1,4.9,5568.0,6.87,3.2,0.85,0.82,0.41,0.48,2.74,124.49,101.0
97.0,5359.0,32618.0,5311271.0,3978.0,5.22,2.42,4468.0,5.86,3.81,4466.0,5.86,2.93,0.83,0.8,0.41,0.47,2.3,127.54,101.0
98.0,5826.0,46369.0,7270006.0,3584.0,4.65,2.08,5035.0,6.54,7.14,4036.0,5.24,2.48,0.79,0.77,0.46,0.53,4.53,119.59,101.0
99.0,4768.0,29883.0,4935652.0,3661.0,4.82,2.46,3972.0,5.23,3.36,4044.0,5.33,2.89,0.8,0.78,0.46,0.52,3.56,117.73,101.0
100.0,5165.0,33752.0,5711045.0,3916.0,5.08,2.47,4320.0,5.6,3.5,4370.0,5.67,2.98,0.81,0.79,0.49,0.54,2.76,112.76,101.0
101.0,4414.0,28333.0,4866367.0,3327.0,4.48,2.3,3808.0,5.13,4.37,3711.0,5.0,2.8,0.77,0.74,0.5,0.56,1.96,112.22,101.0
102.0,6374.0,28360.0,4124726.0,3706.0,4.73,2.05,4942.0,6.3,3.5,4672.0,5.96,2.63,0.76,0.75,0.49,0.54,6.02,134.81,101.0
103.0,7530.0,38432.0,5715439.0,4109.0,5.25,2.27,5690.0,7.27,3.48,5447.0,6.96,2.76,0.81,0.81,0.48,0.54,7.17,149.25,101.0
104.0,8022.0,37495.0,5218014.0,4217.0,5.43,2.14,5981.0,7.7,3.51,5589.0,7.19,2.67,0.8,0.8,0.47,0.52,9.57,149.03,101.0
105.0,5056.0,27515.0,4432871.0,3599.0,4.69,2.18,4150.0,5.4,3.3,4142.0,5.39,2.63,0.75,0.73,0.5,0.55,4.63,121.45,101.0
106.0,4425.0,24264.0,4028965.0,3471.0,4.57,2.21,3664.0,4.82,2.88,3870.0,5.09,2.63,0.75,0.72,0.5,0.55,1.3,114.82,101.0
107.0,4626.0,26576.0,4325411.0,3505.0,4.69,2.22,3854.0,5.15,3.34,3918.0,5.24,2.63,0.76,0.74,0.47,0.52,2.04,116.52,101.0
108.0,4760.0,26384.0,4179743.0,3659.0,4.81,2.21,3958.0,5.21,3.34,4082.0,5.37,2.72,0.78,0.75,0.44,0.51,3.72,125.13,101.0
109.0,5332.0,28930.0,4515947.0,4061.0,5.26,2.42,4322.0,5.6,3.17,4497.0,5.83,2.85,0.82,0.79,0.42,0.49,3.8,129.98,101.0
110.0,6716.0,43473.0,7410167.0,4778.0,5.94,2.79,5480.0,6.82,4.76,5506.0,6.85,3.6,0.8,0.78,0.47,0.53,1.39,116.36,101.0
111.0,6826.0,48679.0,8434877.0,4790.0,5.94,3.11,5487.0,6.81,5.39,5562.0,6.9,3.97,0.8,0.78,0.5,0.56,1.89,107.58,101.0
112.0,5564.0,29677.0,4699022.0,3909.0,4.95,2.37,4128.0,5.23,3.35,4334.0,5.49,2.74,0.78,0.75,0.46,0.52,3.08,121.57,101.0
113.0,4795.0,31805.0,5233784.0,3563.0,4.76,2.47,3856.0,5.15,3.89,3988.0,5.32,3.02,0.8,0.78,0.46,0.52,3.49,109.17,101.0
114.0,4640.0,27558.0,4381920.0,3544.0,4.6,2.21,3759.0,4.88,3.13,3964.0,5.15,2.71,0.78,0.76,0.45,0.51,3.67,114.17,101.0
115.0,4351.0,29724.0,5043474.0,3182.0,4.31,2.45,3691.0,5.0,4.65,3553.0,4.81,2.9,0.74,0.73,0.54,0.59,2.44,94.6,101.0
116.0,4004.0,24339.0,4209661.0,3093.0,4.24,2.17,3259.0,4.46,3.29,3461.0,4.74,2.54,0.73,0.71,0.56,0.61,1.56,93.92,101.0
117.0,4656.0,31742.0,5539276.0,3431.0,4.49,2.5,3928.0,5.14,3.92,3930.0,5.14,3.13,0.75,0.74,0.55,0.59,2.1,93.84,101.0
118.0,4379.0,27061.0,4641017.0,3225.0,4.3,2.29,3677.0,4.9,3.8,3720.0,4.96,2.91,0.74,0.73,0.53,0.58,1.78,95.08,101.0
119.0,4791.0,29148.0,4930757.0,3662.0,4.69,2.35,3858.0,4.94,3.2,4141.0,5.3,2.76,0.75,0.73,0.53,0.58,2.55,98.92,101.0
120.0,4775.0,27829.0,4655499.0,3477.0,4.45,2.15,3934.0,5.03,3.56,4049.0,5.18,2.67,0.74,0.72,0.52,0.57,2.12,100.91,101.0
121.0,4327.0,25938.0,4426559.0,3247.0,4.4,2.46,3526.0,4.78,3.68,3748.0,5.08,3.14,0.73,0.72,0.53,0.58,2.19,96.36,101.0
122.0,5150.0,31206.0,5306699.0,3691.0,4.74,2.39,4215.0,5.41,3.78,4233.0,5.43,3.04,0.76,0.75,0.52,0.57,3.1,95.24,101.0
123.0,5271.0,35748.0,6248168.0,3739.0,4.86,2.85,4367.0,5.67,4.64,4420.0,5.74,3.71,0.74,0.72,0.54,0.58,1.9,91.33,101.0
124.0,5188.0,36575.0,6315060.0,3558.0,4.61,2.44,4322.0,5.6,4.33,4296.0,5.56,3.36,0.75,0.74,0.53,0.58,2.34,90.72,101.0
125.0,6010.0,41274.0,7261933.0,3699.0,4.8,2.7,4756.0,6.18,5.21,4561.0,5.92,4.12,0.83,0.82,0.49,0.55,1.96,110.41,101.0
126.0,6377.0,36571.0,6095020.0,3805.0,4.92,2.37,4807.0,6.21,4.58,4598.0,5.94,3.29,0.84,0.83,0.48,0.54,3.47,128.01,101.0
127.0,6424.0,37875.0,6233732.0,3728.0,4.82,2.36,4619.0,5.97,4.39,4496.0,5.81,3.13,0.82,0.81,0.47,0.53,3.3,128.75,101.0
128.0,7664.0,52635.0,9081934.0,4445.0,5.5,2.73,5811.0,7.19,4.95,5650.0,6.99,3.9,0.87,0.86,0.48,0.54,3.35,118.92,101.0
129.0,5925.0,49564.0,8712435.0,3748.0,4.74,2.68,5151.0,6.51,5.3,4778.0,6.04,3.91,0.83,0.84,0.53,0.58,2.29,88.45,101.0
130.0,5634.0,45567.0,8079593.0,3754.0,4.77,2.51,4762.0,6.05,4.94,4733.0,6.01,3.78,0.81,0.81,0.52,0.57,2.43,93.42,101.0
131.0,5655.0,51638.0,9229228.0,3630.0,4.61,2.35,4935.0,6.27,7.8,4665.0,5.93,5.46,0.83,0.82,0.52,0.57,1.96,91.19,101.0
132.0,5758.0,50704.0,9056580.0,3736.0,4.81,2.66,5021.0,6.47,5.4,4712.0,6.07,4.07,0.82,0.81,0.51,0.56,1.8,90.93,101.0
133.0,5493.0,47982.0,8471354.0,3644.0,4.6,2.57,4687.0,5.92,4.78,4548.0,5.74,3.66,0.79,0.78,0.52,0.57,1.71,87.75,101.0
134.0,3842.0,24569.0,4207567.0,2878.0,3.82,2.01,3269.0,4.34,2.88,3362.0,4.46,2.49,0.74,0.73,0.53,0.58,2.34,99.28,101.0
135.0,4817.0,31274.0,5109062.0,3164.0,4.16,2.11,4128.0,5.42,3.81,3768.0,4.95,2.75,0.8,0.79,0.52,0.56,2.74,96.03,101.0
136.0,5405.0,41587.0,7201098.0,3989.0,4.98,2.35,4591.0,5.73,3.48,4629.0,5.78,2.95,0.89,0.89,0.51,0.56,2.11,92.34,101.0
137.0,6284.0,50470.0,8828757.0,4353.0,5.33,2.45,5358.0,6.56,3.67,5439.0,6.66,3.28,0.89,0.89,0.49,0.54,2.6,99.34,101.0
138.0,6464.0,57970.0,10206045.0,4345.0,5.25,2.44,5622.0,6.79,4.59,5401.0,6.52,3.54,0.89,0.9,0.49,0.55,1.91,89.25,101.0
139.0,6031.0,52129.0,9334356.0,4154.0,5.13,2.33,5236.0,6.47,4.26,4997.0,6.18,3.05,0.88,0.89,0.5,0.56,1.92,88.39,101.0
140.0,5254.0,42502.0,7514561.0,3880.0,4.98,2.52,4457.0,5.72,3.84,4628.0,5.94,3.47,0.85,0.85,0.52,0.57,1.85,92.06,101.0
141.0,5078.0,40709.0,7112096.0,3644.0,4.64,2.17,4318.0,5.5,4.51,4440.0,5.66,3.92,0.84,0.83,0.5,0.55,1.86,94.76,101.0
142.0,4318.0,31723.0,5434350.0,3389.0,4.39,2.13,3681.0,4.77,2.71,3822.0,4.95,2.49,0.88,0.89,0.52,0.57,1.81,96.02,101.0
143.0,4519.0,29108.0,4904833.0,3347.0,4.36,2.06,3792.0,4.94,3.36,3811.0,4.97,2.47,0.8,0.8,0.52,0.56,1.75,100.03,101.0
144.0,4630.0,28381.0,4730641.0,3319.0,4.3,2.03,3669.0,4.75,2.94,3786.0,4.9,2.43,0.79,0.78,0.5,0.55,1.98,105.07,101.0
145.0,4516.0,32683.0,5554438.0,3407.0,4.4,2.18,3854.0,4.98,2.97,3932.0,5.08,2.59,0.86,0.86,0.5,0.55,2.02,98.82,101.0
146.0,4927.0,27901.0,4577980.0,3926.0,4.95,2.26,3968.0,5.0,2.92,4422.0,5.58,2.59,0.8,0.79,0.48,0.54,1.68,108.19,101.0
147.0,5906.0,33827.0,5547583.0,3907.0,4.89,2.19,4785.0,5.99,5.32,4487.0,5.62,2.6,0.82,0.82,0.5,0.56,2.41,101.7,101.0
148.0,6074.0,37437.0,6213550.0,3623.0,4.52,2.19,4851.0,6.05,6.49,4286.0,5.34,2.66,0.84,0.84,0.5,0.55,2.59,97.8,101.0
149.0,9051.0,69957.0,12071237.0,4067.0,5.02,2.23,7577.0,9.35,13.87,6430.0,7.94,9.79,0.85,0.85,0.48,0.53,3.4,108.37,101.0
150.0,7846.0,48515.0,8020539.0,4315.0,5.46,2.82,6223.0,7.87,8.11,5328.0,6.74,4.03,0.81,0.8,0.49,0.55,2.89,99.9,101.0
151.0,7941.0,43814.0,7189241.0,4191.0,5.25,2.82,6132.0,7.68,8.74,5184.0,6.5,3.8,0.8,0.79,0.48,0.53,2.41,103.71,101.0
152.0,10352.0,67215.0,11309994.0,5097.0,6.23,3.09,7977.0,9.75,9.56,6571.0,8.03,4.85,0.82,0.82,0.47,0.52,2.17,97.61,101.0
153.0,8662.0,60724.0,10325450.0,4624.0,5.64,2.89,6903.0,8.42,8.25,5674.0,6.92,3.83,0.83,0.83,0.49,0.54,2.34,91.55,101.0
154.0,7099.0,40485.0,6587825.0,3771.0,4.82,2.54,5399.0,6.9,8.81,4639.0,5.93,3.58,0.72,0.7,0.52,0.57,2.05,94.32,101.0
155.0,10632.0,49221.0,7505375.0,4065.0,5.11,2.77,5874.0,7.38,7.87,5196.0,6.53,4.09,0.79,0.77,0.47,0.53,1.99,106.29,101.0
156.0,11945.0,55627.0,8757856.0,5178.0,6.23,2.79,7609.0,9.16,8.02,6745.0,8.12,4.11,0.85,0.83,0.45,0.51,1.74,116.51,101.0
157.0,7928.0,50614.0,8500887.0,4335.0,5.66,3.38,6293.0,8.22,9.48,5437.0,7.1,4.75,0.78,0.75,0.48,0.54,2.41,105.94,101.0
158.0,7509.0,63511.0,11345501.0,4639.0,5.93,2.95,6712.0,8.58,6.57,5996.0,7.67,4.5,0.86,0.85,0.47,0.53,2.42,115.8,101.0
159.0,6466.0,48703.0,8599905.0,4417.0,5.74,3.12,5620.0,7.31,5.68,5498.0,7.15,4.52,0.82,0.79,0.46,0.53,1.64,114.03,101.0
160.0,6447.0,49625.0,8701366.0,4194.0,5.45,2.7,5623.0,7.31,5.65,5392.0,7.01,4.26,0.8,0.78,0.47,0.53,1.98,107.87,101.0
161.0,6377.0,48402.0,8484829.0,4238.0,5.69,2.92,5576.0,7.48,5.61,5431.0,7.29,4.53,0.84,0.83,0.45,0.51,1.66,110.87,101.0
162.0,5436.0,34555.0,5910416.0,3889.0,5.09,2.57,4553.0,5.96,4.1,4810.0,6.3,3.65,0.76,0.73,0.47,0.53,1.82,110.1,101.0
163.0,5434.0,33126.0,5552590.0,3744.0,5.1,2.42,4666.0,6.36,4.23,4590.0,6.25,3.34,0.77,0.74,0.46,0.52,1.77,111.72,101.0
164.0,5873.0,34808.0,5770635.0,4087.0,5.49,2.66,5038.0,6.77,4.35,5021.0,6.75,3.76,0.83,0.81,0.41,0.48,1.54,108.78,101.0
165.0,5981.0,34428.0,5747345.0,3967.0,5.09,2.48,4915.0,6.3,4.05,5002.0,6.41,3.48,0.78,0.75,0.44,0.5,1.55,122.68,101.0
166.0,7505.0,40321.0,6595126.0,4198.0,5.26,2.48,5745.0,7.2,4.24,5594.0,7.01,3.63,0.85,0.83,0.4,0.47,1.63,137.94,101.0
167.0,7145.0,35122.0,5617690.0,3888.0,4.96,2.28,5496.0,7.01,4.0,5392.0,6.88,3.67,0.84,0.81,0.39,0.45,1.86,138.01,101.0
168.0,6123.0,30049.0,4802672.0,3954.0,5.14,2.53,4893.0,6.36,3.91,4851.0,6.31,3.19,0.81,0.77,0.41,0.47,1.95,132.95,101.0
169.0,6746.0,48457.0,8254877.0,4652.0,6.13,2.96,5959.0,7.85,4.99,5555.0,7.32,3.92,0.86,0.84,0.41,0.47,1.87,116.16,101.0
170.0,6351.0,48449.0,8536626.0,4436.0,5.62,3.3,5428.0,6.87,5.79,5341.0,6.76,4.52,0.79,0.76,0.49,0.55,2.01,106.92,101.0
171.0,6472.0,47187.0,8178305.0,4407.0,5.66,3.15,5542.0,7.12,5.6,5595.0,7.19,4.65,0.77,0.74,0.46,0.52,1.75,117.57,101.0
172.0,6602.0,47701.0,8327095.0,4250.0,5.45,3.18,5537.0,7.1,5.59,5514.0,7.07,4.68,0.79,0.77,0.48,0.53,2.27,116.53,101.0
173.0,7215.0,33890.0,5478346.0,3584.0,4.65,2.27,5339.0,6.93,3.81,5193.0,6.74,3.35,0.81,0.77,0.42,0.49,2.69,155.41,101.0
174.0,6421.0,37729.0,6469928.0,3659.0,4.78,2.48,5019.0,6.55,4.36,5016.0,6.55,3.75,0.78,0.75,0.43,0.5,1.74,131.04,101.0
175.0,6271.0,43049.0,7488044.0,4371.0,5.72,2.71,5568.0,7.29,4.94,5428.0,7.1,4.02,0.84,0.82,0.43,0.49,1.62,111.9,101.0
176.0,4542.0,33571.0,5938368.0,3131.0,4.29,2.4,3965.0,5.44,4.31,3883.0,5.33,3.42,0.78,0.76,0.5,0.55,1.88,104.68,101.0
177.0,6733.0,50294.0,8709366.0,4148.0,5.33,2.81,5912.0,7.6,10.04,5577.0,7.17,7.62,0.82,0.8,0.44,0.51,1.43,112.87,101.0
178.0,5883.0,40255.0,6922813.0,4011.0,5.25,2.87,5040.0,6.6,5.37,5063.0,6.63,4.41,0.77,0.74,0.43,0.49,1.64,102.99,101.0
179.0,5508.0,40319.0,6985901.0,3812.0,4.98,2.66,4603.0,6.01,4.88,4783.0,6.24,3.91,0.75,0.72,0.49,0.54,2.17,104.51,101.0
180.0,6178.0,43461.0,7601172.0,4107.0,5.26,2.56,5271.0,6.75,5.45,5307.0,6.8,4.14,0.78,0.75,0.46,0.52,1.69,107.03,101.0
181.0,4982.0,35809.0,6283630.0,3452.0,4.56,2.44,4302.0,5.68,4.66,4274.0,5.65,3.61,0.76,0.74,0.51,0.56,1.84,101.86,101.0
182.0,3559.0,23257.0,4022840.0,2579.0,3.69,2.18,3188.0,4.57,3.31,3145.0,4.51,2.89,0.74,0.72,0.51,0.56,1.49,105.78,101.0
183.0,4536.0,26368.0,4434096.0,3120.0,4.49,2.09,3688.0,5.31,3.58,3793.0,5.46,3.13,0.78,0.75,0.44,0.51,1.59,134.25,101.0
184.0,5691.0,33286.0,5600100.0,3671.0,4.79,2.26,4474.0,5.83,4.09,4498.0,5.86,3.37,0.8,0.77,0.45,0.51,1.69,132.63,101.0
185.0,4949.0,33398.0,5797857.0,3297.0,4.46,2.22,4194.0,5.68,4.03,4147.0,5.61,3.36,0.75,0.72,0.47,0.54,1.49,115.57,101.0
186.0,6099.0,39900.0,6731531.0,4004.0,5.29,2.41,5146.0,6.8,5.1,5124.0,6.77,3.84,0.8,0.77,0.44,0.5,2.59,129.82,101.0
187.0,5744.0,36762.0,6318078.0,3912.0,5.18,2.49,4827.0,6.39,6.98,5009.0,6.63,5.5,0.75,0.71,0.43,0.49,1.04,124.48,101.0
